UtcTime,User,Computer,EventID,Image,CommandLine,SourceIp,DestinationIp,SourcePort,DestinationPortName
2025-11-20 13:06:37,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 13:06:56,bwayne,WKSTN-103,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 13:06:59,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.38,23.49.1.1,39407,443
2025-11-20 13:07:28,asmith,WKSTN-102,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 13:07:38,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.44,17.145.1.1,11515,443
2025-11-20 13:07:56,jdoe,WKSTN-101,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 13:08:43,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 13:10:15,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.46,146.123.1.1,27057,443
2025-11-20 13:10:16,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.32,52.232.1.1,26957,443
2025-11-20 13:10:37,jdoe,WKSTN-101,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 13:11:59,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 13:12:52,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 13:14:09,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.12,52.144.1.1,42305,443
2025-11-20 13:14:22,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 13:14:31,bwayne,WKSTN-103,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 13:14:43,asmith,WKSTN-102,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 13:14:45,ckent,WKSTN-104,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 13:15:20,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.10,109.171.1.1,46564,443
2025-11-20 13:16:22,bwayne,WKSTN-103,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 13:16:42,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.26,67.124.1.1,32151,443
2025-11-20 13:16:54,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 13:17:18,asmith,WKSTN-102,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 13:18:06,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 13:18:39,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.38,112.87.1.1,44474,443
2025-11-20 13:19:00,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.36,32.87.1.1,16778,443
2025-11-20 13:19:02,bwayne,WKSTN-103,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 13:19:34,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 13:19:50,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.50,17.67.1.1,40838,443
2025-11-20 13:20:08,jdoe,WKSTN-101,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 13:21:04,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.23,68.112.1.1,11429,443
2025-11-20 13:21:11,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 13:21:59,asmith,WKSTN-102,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 13:22:18,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.38,25.218.1.1,58719,443
2025-11-20 13:22:33,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 13:24:21,asmith,WKSTN-102,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 13:26:43,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 13:28:21,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.27,166.58.1.1,39337,443
2025-11-20 13:28:25,asmith,WKSTN-102,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 13:28:39,ckent,WKSTN-104,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 13:29:31,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.41,43.200.1.1,46214,443
2025-11-20 13:30:15,ckent,WKSTN-104,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 13:31:24,bwayne,WKSTN-103,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 13:31:24,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 13:31:31,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.39,107.93.1.1,41296,443
2025-11-20 13:32:18,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.23,26.148.1.1,42172,443
2025-11-20 13:32:18,bwayne,WKSTN-103,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 13:32:44,jdoe,WKSTN-101,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 13:33:02,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.30,66.109.1.1,23633,443
2025-11-20 13:33:29,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 13:33:30,bwayne,WKSTN-103,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 13:33:49,jdoe,WKSTN-101,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 13:33:54,jdoe,WKSTN-101,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 13:34:00,bwayne,WKSTN-103,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 13:34:14,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 13:34:38,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.38,80.149.1.1,51612,443
2025-11-20 13:34:49,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 13:34:53,asmith,WKSTN-102,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 13:35:18,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 13:35:31,ckent,WKSTN-104,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 13:35:47,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 13:36:22,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 13:38:21,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.44,40.21.1.1,51243,443
2025-11-20 13:38:45,ckent,WKSTN-104,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 13:40:54,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.46,15.188.1.1,59684,443
2025-11-20 13:41:36,jdoe,WKSTN-101,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 13:42:09,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.19,11.159.1.1,57773,443
2025-11-20 13:42:28,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.22,118.3.1.1,20796,443
2025-11-20 13:42:36,ckent,WKSTN-104,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 13:43:22,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 13:44:54,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 13:44:55,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 13:45:03,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 13:45:24,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.12,34.158.1.1,45320,443
2025-11-20 13:46:41,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 13:47:30,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 13:47:37,bwayne,WKSTN-103,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 13:48:00,asmith,WKSTN-102,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 13:48:34,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.20,79.245.1.1,44259,443
2025-11-20 13:48:36,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 13:48:52,jdoe,WKSTN-101,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 13:50:00,bwayne,WKSTN-103,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 13:50:35,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.41,163.214.1.1,50892,443
2025-11-20 13:50:50,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 13:50:54,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.48,185.27.1.1,50168,443
2025-11-20 13:50:58,asmith,WKSTN-102,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 13:51:42,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 13:52:16,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.48,93.214.1.1,27489,443
2025-11-20 13:52:44,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.38,25.167.1.1,45671,443
2025-11-20 13:54:39,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.31,183.40.1.1,42406,443
2025-11-20 13:56:24,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.41,162.140.1.1,15844,443
2025-11-20 13:56:37,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.19,131.81.1.1,22597,443
2025-11-20 13:59:10,ckent,WKSTN-104,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 13:59:13,ckent,WKSTN-104,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 13:59:54,bwayne,WKSTN-103,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:00:21,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.40,175.61.1.1,14611,443
2025-11-20 14:00:57,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 14:01:00,bwayne,WKSTN-103,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 14:01:03,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.19,10.105.1.1,52044,443
2025-11-20 14:01:19,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 14:02:05,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.43,20.155.1.1,26432,443
2025-11-20 14:02:42,bwayne,WKSTN-103,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 14:04:02,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.26,92.1.1.1,39677,443
2025-11-20 14:04:51,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.47,59.145.1.1,20147,443
2025-11-20 14:05:00,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.22,130.43.1.1,26774,443
2025-11-20 14:05:00,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 14:05:40,ckent,WKSTN-104,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 14:06:12,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 14:06:39,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 14:07:53,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 14:08:04,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 14:08:08,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.37,106.221.1.1,33691,443
2025-11-20 14:08:47,jdoe,WKSTN-101,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:08:51,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.15,81.140.1.1,23398,443
2025-11-20 14:08:55,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 14:09:28,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 14:11:02,jdoe,WKSTN-101,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 14:11:42,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.15,52.87.1.1,44272,443
2025-11-20 14:13:59,jdoe,WKSTN-101,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:14:09,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.32,37.118.1.1,42443,443
2025-11-20 14:14:58,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 14:16:35,ckent,WKSTN-104,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 14:17:07,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 14:17:24,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.16,56.154.1.1,16362,443
2025-11-20 14:18:02,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 14:18:26,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.33,10.56.1.1,56999,443
2025-11-20 14:19:24,asmith,WKSTN-102,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 14:19:33,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.30,159.150.1.1,50400,443
2025-11-20 14:19:46,jdoe,WKSTN-101,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:19:58,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.21,13.61.1.1,41844,443
2025-11-20 14:20:44,asmith,WKSTN-102,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:20:49,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 14:21:03,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 14:21:04,jdoe,WKSTN-101,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 14:22:31,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.36,151.122.1.1,55892,443
2025-11-20 14:22:48,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.38,73.254.1.1,53503,443
2025-11-20 14:22:55,asmith,WKSTN-102,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:23:27,asmith,WKSTN-102,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:23:39,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 14:23:45,bwayne,WKSTN-103,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:23:49,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 14:24:22,ckent,WKSTN-104,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:25:38,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.20,38.249.1.1,11505,443
2025-11-20 14:25:50,asmith,WKSTN-102,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 14:26:08,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.42,23.133.1.1,54472,443
2025-11-20 14:26:51,bwayne,WKSTN-103,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 14:26:58,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 14:27:38,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 14:27:38,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.32,189.15.1.1,26841,443
2025-11-20 14:29:19,bwayne,WKSTN-103,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 14:29:52,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 14:30:17,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.33,32.70.1.1,53482,443
2025-11-20 14:30:30,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 14:30:50,ckent,WKSTN-104,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:31:24,asmith,WKSTN-102,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 14:31:26,ckent,WKSTN-104,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 14:31:37,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.42,185.105.1.1,54600,443
2025-11-20 14:31:51,ckent,WKSTN-104,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:31:59,ckent,WKSTN-104,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 14:32:30,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.30,159.70.1.1,39935,443
2025-11-20 14:33:00,asmith,WKSTN-102,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 14:33:01,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 14:33:58,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 14:34:07,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 14:34:32,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.32,110.115.1.1,26710,443
2025-11-20 14:34:58,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 14:35:36,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 14:35:46,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 14:36:34,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 14:37:02,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.10,77.20.1.1,35663,443
2025-11-20 14:37:11,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 14:37:29,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 14:37:43,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.40,192.202.1.1,22332,443
2025-11-20 14:38:18,bwayne,WKSTN-103,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 14:39:42,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 14:40:46,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.28,30.48.1.1,53064,443
2025-11-20 14:40:59,bwayne,WKSTN-103,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:41:15,bwayne,WKSTN-103,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 14:41:27,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 14:42:27,asmith,WKSTN-102,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 14:42:49,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 14:42:56,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 14:43:28,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 14:43:33,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 14:44:32,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.27,34.42.1.1,46842,443
2025-11-20 14:45:28,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 14:46:28,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.31,135.214.1.1,31552,443
2025-11-20 14:47:59,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 14:48:52,asmith,WKSTN-102,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 14:49:15,bwayne,WKSTN-103,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 14:50:36,bwayne,WKSTN-103,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:50:40,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 14:50:47,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.44,147.165.1.1,26671,443
2025-11-20 14:51:15,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 14:51:23,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 14:51:38,jdoe,WKSTN-101,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 14:52:02,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.42,68.222.1.1,15651,443
2025-11-20 14:52:27,asmith,WKSTN-102,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:52:51,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.11,29.22.1.1,23830,443
2025-11-20 14:53:16,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 14:53:50,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.47,19.255.1.1,57355,443
2025-11-20 14:54:10,ckent,WKSTN-104,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:55:06,jdoe,WKSTN-101,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 14:55:42,asmith,WKSTN-102,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 14:55:54,bwayne,WKSTN-103,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 14:55:59,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.18,118.60.1.1,10880,443
2025-11-20 14:57:04,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 14:57:36,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.30,157.120.1.1,47482,443
2025-11-20 14:57:48,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.14,127.91.1.1,58215,443
2025-11-20 14:57:54,jdoe,WKSTN-101,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 14:59:23,bwayne,WKSTN-103,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 15:00:35,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 15:01:22,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 15:01:53,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 15:02:09,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.17,30.56.1.1,52494,443
2025-11-20 15:02:56,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 15:03:50,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.13,200.227.1.1,37499,443
2025-11-20 15:03:58,ckent,WKSTN-104,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 15:04:14,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.29,164.58.1.1,26055,443
2025-11-20 15:05:47,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 15:05:49,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 15:07:30,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 15:07:43,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 15:10:08,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 15:10:29,ckent,WKSTN-104,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 15:11:26,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.45,98.21.1.1,20291,443
2025-11-20 15:11:27,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 15:11:33,jdoe,WKSTN-101,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 15:12:03,jdoe,WKSTN-101,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 15:12:05,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.45,197.239.1.1,22211,443
2025-11-20 15:13:22,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 15:13:36,bwayne,WKSTN-103,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 15:13:40,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 15:15:27,asmith,WKSTN-102,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 15:15:50,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.29,97.87.1.1,24941,443
2025-11-20 15:16:03,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 15:16:07,jdoe,WKSTN-101,1,C:\Windows\explorer.exe,-,-,-,-,-
